NHGISCODE|GJOIN1970|GJOIN1980|GJOIN1990|GJOIN2000|GJOIN2012|STATE|COUNTY|TRACTA|Total_1970|Total_1980|Total_1990|Total_2000|Total_2010|High_Attainment_1970|High_Attainment_1980|High_Attainment_1990|High_Attainment_2000|High_Attainment_2010
G1700910011900||G17009100119|G17009100119|G1700910011900|G1700910011900|Illinois|Kankakee County|11900|0.0|983.0|992.0|861.0|1022.0||0.0|0.06149193548387097|0.09059233449477352|0.15264187866927592
G1700910012000||G17009100120|G17009100120|G1700910012000|G1700910012000|Illinois|Kankakee County|12000|0.0|0.0|4672.0|2435.0|2502.0|||0.2110445205479452|0.26611909650924026|0.17426059152677859
G1700910012100||G17009100121|G17009100121|G1700910012100|G1700910012100|Illinois|Kankakee County|12100|0.0|2474.0|2423.0|2355.0|2441.0||0.13985448666127728|0.14857614527445315|0.20254777070063695|0.16919295370749693
G1700910012200||G17009100122|G17009100122|G1700910012200|G1700910012200|Illinois|Kankakee County|12200|0.0|2294.0|2274.0|2395.0|2152.0||0.2210113339145597|0.22383465259454705|0.23632567849686847|0.21654275092936803
G1700910012300||G17009100123|G17009100123|G1700910012300|G1700910012300|Illinois|Kankakee County|12300|0.0|2949.0|2814.0|2986.0|2939.0||0.13123092573753814|0.06680881307746979|0.06463496316141996|0.06941136440966315
G1700910012400||G17009100124|G17009100124|G1700910012400|G1700910012400|Illinois|Kankakee County|12400|0.0|2697.0|2862.0|2760.0|3267.0||0.21950315164998146|0.20300489168413696|0.21231884057971015|0.1362105907560453
G1700910012500||G17009100125|G17009100125|G1700910012500|G1700910012500|Illinois|Kankakee County|12500|0.0|1928.0|2058.0|1808.0|1586.0||0.038381742738589214|0.04518950437317784|0.06969026548672566|0.05674653215636822
G1700910012600||G17009100126|G17009100126|G1700910012600|G1700910012600|Illinois|Kankakee County|12600|0.0|2674.0|2827.0|2974.0|3294.0||0.0931189229618549|0.11001061195613725|0.15097511768661734|0.17334547662416516
G1700930890100||G17009308901|G17009308901|G1700930890100||Illinois|Kendall County|890100|0.0|2284.0|2640.0|7038.0|0.0||0.12740805604203154|0.19053030303030302|0.32168229610684856|
G1700930890101|||||G1700930890101|Illinois|Kendall County|890101|0.0|0.0|0.0|0.0|10754.0|||||0.49628045378463825
G1700930890102|||||G1700930890102|Illinois|Kendall County|890102|0.0|0.0|0.0|0.0|7954.0|||||0.4488307769675635
G1700930890200||G17009308902||||Illinois|Kendall County|890200|0.0|3156.0|0.0|0.0|0.0||0.1438529784537389|||
G1700930890201|||G1700930890201|G1700930890201|G1700930890201|Illinois|Kendall County|890201|0.0|0.0|2117.0|2737.0|3016.0|||0.22437411431270665|0.20131530873218853|0.28448275862068967
G1700930890202|||G1700930890202|G1700930890202|G1700930890202|Illinois|Kendall County|890202|0.0|0.0|1901.0|1780.0|2056.0|||0.1457127827459232|0.18932584269662922|0.08949416342412451
G1700930890300||G17009308903|G17009308903|G1700930890300||Illinois|Kendall County|890300|0.0|0.0|4440.0|6312.0|0.0|||0.22342342342342342|0.34743346007604564|
G1700930890301|||||G1700930890301|Illinois|Kendall County|890301|0.0|0.0|0.0|0.0|3845.0|||||0.29700910273081926
G1700930890302|||||G1700930890302|Illinois|Kendall County|890302|0.0|0.0|0.0|0.0|4340.0|||||0.29516129032258065
G1700930890400||G17009308904|G17009308904|G1700930890400|G1700930890400|Illinois|Kendall County|890400|0.0|2974.0|3556.0|5035.0|15755.0||0.15198386012104909|0.18982002249718785|0.23634558093346575|0.34655664868295777
G1700930890500||G17009308905|G17009308905|G1700930890500|G1700930890500|Illinois|Kendall County|890500|0.0|0.0|4255.0|4633.0|8181.0|||0.10810810810810811|0.1402978631556227|0.22650042782055985
G1700930890600||G17009308906|G17009308906|G1700930890600|G1700930890600|Illinois|Kendall County|890600|0.0|2471.0|2711.0|3653.0|6234.0||0.16916228247673007|0.17853190704537072|0.2411716397481522|0.287135065768367
G1700930890700||G17009308907|G17009308907|G1700930890700|G1700930890700|Illinois|Kendall County|890700|0.0|2204.0|2555.0|3174.0|8574.0||0.1411070780399274|0.17377690802348336|0.19281663516068054|0.3173547935619314
G1700950000100|||G17009500001|G1700950000100|G1700950000100|Illinois|Knox County|100|0.0|0.0|2295.0|2319.0|2202.0|||0.11938997821350762|0.15178956446744285|0.19391462306993643
G1700950000200|||G17009500002|G1700950000200|G1700950000200|Illinois|Knox County|200|0.0|0.0|1965.0|2238.0|2209.0|||0.1465648854961832|0.19571045576407506|0.23766410140334993
G1700950000300|||G17009500003|G1700950000300|G1700950000300|Illinois|Knox County|300|0.0|0.0|3360.0|3493.0|3223.0|||0.1529761904761905|0.1683366733466934|0.13124418243872168
G1700950000400|||G17009500004|G1700950000400|G1700950000400|Illinois|Knox County|400|0.0|0.0|3294.0|3595.0|3530.0|||0.25531268973891924|0.29235048678720443|0.3458923512747875
G1700950000500|||G17009500005|G1700950000500|G1700950000500|Illinois|Knox County|500|0.0|0.0|3955.0|4332.0|4195.0|||0.13527180783817952|0.09464450600184672|0.1463647199046484
G1700950000600|||G17009500006|G1700950000600|G1700950000600|Illinois|Knox County|600|0.0|0.0|2794.0|2721.0|2609.0|||0.2143879742304939|0.2061742006615215|0.24492142583365273
G1700950000700|||G17009500007|G1700950000700|G1700950000700|Illinois|Knox County|700|0.0|0.0|1612.0|1532.0|1320.0|||0.08312655086848635|0.11553524804177545|0.0856060606060606
G1700950000800|||G17009500008|G1700950000800|G1700950000800|Illinois|Knox County|800|0.0|0.0|1476.0|1197.0|1392.0|||0.06368563685636856|0.1136173767752715|0.08261494252873564
G1700950000900|||G17009500009|G1700950000900|G1700950000900|Illinois|Knox County|900|0.0|0.0|1688.0|1574.0|1484.0|||0.02962085308056872|0.05717916137229987|0.06536388140161725
G1700950001000|||G17009500010|G1700950001000|G1700950001000|Illinois|Knox County|1000|0.0|0.0|2958.0|2825.0|2748.0|||0.07809330628803246|0.08176991150442478|0.07314410480349345
G1700950001100|||G17009500011|G1700950001100|G1700950001100|Illinois|Knox County|1100|0.0|0.0|1518.0|1589.0|1574.0|||0.03293807641633729|0.0711139081183134|0.10419313850063533
G1700950001200|||G17009500012|G1700950001200|G1700950001200|Illinois|Knox County|1200|0.0|0.0|1203.0|1167.0|1186.0|||0.25519534497090607|0.2536418166238218|0.19561551433389546
G1700950001300|||G17009500013|G1700950001300|G1700950001300|Illinois|Knox County|1300|0.0|0.0|2863.0|2825.0|2666.0|||0.11281872162067762|0.13734513274336282|0.16204051012753187
G1700950001400|||G17009500014|G1700950001400|G1700950001400|Illinois|Knox County|1400|0.0|0.0|1189.0|1337.0|1249.0|||0.13372582001682085|0.19296933433059088|0.28742994395516414
G1700950001500|||G17009500015|G1700950001500|G1700950001500|Illinois|Knox County|1500|0.0|0.0|3140.0|2883.0|2666.0|||0.07643312101910828|0.08220603537981269|0.09752438109527382
G1700950001600|||G17009500016|G1700950001600|G1700950001600|Illinois|Knox County|1600|0.0|0.0|2413.0|2422.0|2447.0|||0.06506423539162867|0.09042113955408754|0.1589701675521046
G1700950990100||G17009509901||||Illinois|Knox County|990100|0.0|2795.0|0.0|0.0|0.0||0.2293381037567084|||
G1700950990200||G17009509902||||Illinois|Knox County|990200|0.0|3040.0|0.0|0.0|0.0||0.10855263157894737|||
G1700950990300||G17009509903||||Illinois|Knox County|990300|0.0|3726.0|0.0|0.0|0.0||0.14304884594739667|||
G1700950990400||G17009509904||||Illinois|Knox County|990400|0.0|3596.0|0.0|0.0|0.0||0.15239154616240266|||
G1700950990500||G17009509905||||Illinois|Knox County|990500|0.0|2124.0|0.0|0.0|0.0||0.036252354048964215|||
G1700950990600||G17009509906||||Illinois|Knox County|990600|0.0|2174.0|0.0|0.0|0.0||0.06669733210671573|||
G1700950990700||G17009509907||||Illinois|Knox County|990700|0.0|2079.0|0.0|0.0|0.0||0.06397306397306397|||
G1700950990800||G17009509908||||Illinois|Knox County|990800|0.0|2039.0|0.0|0.0|0.0||0.06277587052476705|||
G1700970000000||||G1700970000000||Illinois|Lake County|0|0.0|0.0|0.0|0.0|0.0|||||
G1700970860100|G17009708601|G17009708601||||Illinois|Lake County|860100|3248.0|4174.0|0.0|0.0|0.0|0.04741379310344827|0.13751796837565883|||
G1700970860101|||G1700970860101|G1700970860101|G1700970860101|Illinois|Lake County|860101|0.0|0.0|2115.0|3574.0|5397.0|||0.15697399527186762|0.2378287632904309|0.16824161571243285
G1700970860102|||G1700970860102|||Illinois|Lake County|860102|0.0|0.0|4006.0|0.0|0.0|||0.15351972041937095||
G1700970860103||||G1700970860103|G1700970860103|Illinois|Lake County|860103|0.0|0.0|0.0|2334.0|2539.0||||0.22707797772065125|0.25088617565970855
G1700970860104||||G1700970860104|G1700970860104|Illinois|Lake County|860104|0.0|0.0|0.0|2211.0|2366.0||||0.13658977838082315|0.15511411665257818
G1700970860200|G17009708602|G17009708602|G17009708602|G1700970860200|G1700970860200|Illinois|Lake County|860200|2314.0|2283.0|2561.0|2395.0|2446.0|0.04710458081244598|0.17257993867717916|0.09918000780944944|0.18288100208768268|0.14309076042518398
G1700970860300|G17009708603|G17009708603|G17009708603|||Illinois|Lake County|860300|2719.0|3178.0|3505.0|0.0|0.0|0.0680397204854726|0.08181246066708622|0.10099857346647646||
G1700970860301||||G1700970860301|G1700970860301|Illinois|Lake County|860301|0.0|0.0|0.0|2089.0|1935.0||||0.09621828626136908|0.09974160206718347
G1700970860302||||G1700970860302|G1700970860302|Illinois|Lake County|860302|0.0|0.0|0.0|1757.0|1656.0||||0.08138873079112123|0.11714975845410629
G1700970860400|G17009708604|G17009708604|G17009708604|G1700970860400|G1700970860400|Illinois|Lake County|860400|1284.0|1300.0|1470.0|2600.0|3261.0|0.04361370716510903|0.07|0.15374149659863945|0.15730769230769232|0.2118981907390371
G1700970860500|G17009708605|G17009708605|G17009708605|G1700970860500|G1700970860500|Illinois|Lake County|860500|3193.0|3112.0|3697.0|3118.0|2582.0|0.05136235515189477|0.09672236503856041|0.10224506356505275|0.1568313021167415|0.13787761425251743
G1700970860600|G17009708606|G17009708606|G17009708606|G1700970860600|G1700970860600|Illinois|Lake County|860600|2205.0|3198.0|3620.0|4185.0|4902.0|0.07392290249433106|0.10881801125703565|0.13425414364640884|0.14551971326164875|0.16115871073031415
G1700970860700|G17009708607|G17009708607|G17009708607|||Illinois|Lake County|860700|1326.0|1746.0|2264.0|0.0|0.0|0.07239819004524888|0.16380297823596793|0.23807420494699646||
G1700970860701||||G1700970860701||Illinois|Lake County|860701|0.0|0.0|0.0|735.0|0.0||||0.3877551020408163|
G1700970860702||||G1700970860702||Illinois|Lake County|860702|0.0|0.0|0.0|2007.0|0.0||||0.3333333333333333|
G1700970860800|G17009708608|||||Illinois|Lake County|860800|6513.0|0.0|0.0|0.0|0.0|0.06525410717027484||||
G1700970860801||G1700970860801||||Illinois|Lake County|860801|0.0|5351.0|0.0|0.0|0.0||0.1110072883573164|||
G1700970860802||G1700970860802|G1700970860802|||Illinois|Lake County|860802|0.0|0.0|4644.0|0.0|0.0|||0.11304909560723514||
G1700970860803|||G1700970860803|||Illinois|Lake County|860803|0.0|0.0|2765.0|0.0|0.0|||0.16057866184448463||
G1700970860804|||G1700970860804|||Illinois|Lake County|860804|0.0|0.0|4287.0|0.0|0.0|||0.1436902262654537||
G1700970860805||||G1700970860805|G1700970860805|Illinois|Lake County|860805|0.0|0.0|0.0|1358.0|1118.0||||0.19293078055964655|0.19230769230769232
G1700970860806||||G1700970860806|G1700970860806|Illinois|Lake County|860806|0.0|0.0|0.0|2425.0|3241.0||||0.25443298969072164|0.28139463128663994
G1700970860807||||G1700970860807|G1700970860807|Illinois|Lake County|860807|0.0|0.0|0.0|2055.0|2723.0||||0.15133819951338198|0.16121924348145428
G1700970860808||||G1700970860808|G1700970860808|Illinois|Lake County|860808|0.0|0.0|0.0|2078.0|2140.0||||0.11549566891241578|0.25794392523364484
G1700970860809||||G1700970860809|G1700970860809|Illinois|Lake County|860809|0.0|0.0|0.0|1752.0|2247.0||||0.2979452054794521|0.417890520694259
G1700970860810||||G1700970860810|G1700970860810|Illinois|Lake County|860810|0.0|0.0|0.0|2960.0|4841.0||||0.2179054054054054|0.28134682916752735
G1700970860811||||G1700970860811|G1700970860811|Illinois|Lake County|860811|0.0|0.0|0.0|1910.0|2669.0||||0.20052356020942408|0.35593855376545525
G1700970860900|G17009708609|||||Illinois|Lake County|860900|6266.0|0.0|0.0|0.0|0.0|0.046600702202361954||||
G1700970860901||G1700970860901||||Illinois|Lake County|860901|0.0|5090.0|0.0|0.0|0.0||0.09705304518664047|||
G1700970860902||G1700970860902|G1700970860902|||Illinois|Lake County|860902|0.0|2551.0|3321.0|0.0|0.0||0.10544884359074873|0.1324902137910268||
G1700970860903|||G1700970860903|G1700970860903|G1700970860903|Illinois|Lake County|860903|0.0|0.0|3635.0|4010.0|4216.0|||0.1325997248968363|0.12892768079800498|0.15891840607210625
G1700970860904|||G1700970860904|G1700970860904|G1700970860904|Illinois|Lake County|860904|0.0|0.0|2433.0|3025.0|4103.0|||0.12577065351418001|0.19008264462809918|0.22958810626370948
G1700970860905||||G1700970860905|G1700970860905|Illinois|Lake County|860905|0.0|0.0|0.0|3512.0|3852.0||||0.17084282460136674|0.1754932502596054
G1700970860906||||G1700970860906|G1700970860906|Illinois|Lake County|860906|0.0|0.0|0.0|1099.0|5655.0||||0.3494085532302093|0.4068965517241379
G1700970861000|G17009708610|||||Illinois|Lake County|861000|5917.0|0.0|0.0|0.0|0.0|0.06844684806489776||||
G1700970861001||G1700970861001||||Illinois|Lake County|861001|0.0|3616.0|0.0|0.0|0.0||0.12721238938053098|||
G1700970861002||G1700970861002||||Illinois|Lake County|861002|0.0|5403.0|0.0|0.0|0.0||0.19026466777716083|||
G1700970861003|||G1700970861003|||Illinois|Lake County|861003|0.0|0.0|2464.0|0.0|0.0|||0.15016233766233766||
G1700970861004|||G1700970861004|||Illinois|Lake County|861004|0.0|0.0|2865.0|0.0|0.0|||0.2048865619546248||
G1700970861005|||G1700970861005|||Illinois|Lake County|861005|0.0|0.0|5283.0|0.0|0.0|||0.28563316297558206||
G1700970861006|||G1700970861006|||Illinois|Lake County|861006|0.0|0.0|2227.0|0.0|0.0|||0.15985630893578806||
G1700970861007||||G1700970861007|G1700970861007|Illinois|Lake County|861007|0.0|0.0|0.0|2089.0|2691.0||||0.44901866921972233|0.5094760312151616
G1700970861008||||G1700970861008|G1700970861008|Illinois|Lake County|861008|0.0|0.0|0.0|3640.0|3365.0||||0.3162087912087912|0.287964338781575
G1700970861009||||G1700970861009|G1700970861009|Illinois|Lake County|861009|0.0|0.0|0.0|2503.0|3207.0||||0.40990811026767876|0.5126286248830683
G1700970861010||||G1700970861010|G1700970861010|Illinois|Lake County|861010|0.0|0.0|0.0|2384.0|3442.0||||0.236996644295302|0.268158047646717
G1700970861011||||G1700970861011|G1700970861011|Illinois|Lake County|861011|0.0|0.0|0.0|4267.0|4449.0||||0.36419029763299743|0.37693863789615645
G1700970861012||||G1700970861012|G1700970861012|Illinois|Lake County|861012|0.0|0.0|0.0|2858.0|3510.0||||0.31350594821553535|0.3091168091168091
G1700970861013||||G1700970861013|G1700970861013|Illinois|Lake County|861013|0.0|0.0|0.0|1574.0|2054.0||||0.3144853875476493|0.32035053554040893
G1700970861014||||G1700970861014|G1700970861014|Illinois|Lake County|861014|0.0|0.0|0.0|2162.0|2419.0||||0.25948196114708605|0.32368747416287724
G1700970861100|G17009708611|G17009708611||||Illinois|Lake County|861100|3137.0|0.0|0.0|0.0|0.0|0.13484220592923174||||
G1700970861101|||G1700970861101|||Illinois|Lake County|861101|0.0|0.0|1662.0|0.0|0.0|||0.3622141997593261||
G1700970861102|||G1700970861102|||Illinois|Lake County|861102|0.0|0.0|3953.0|0.0|0.0|||0.28484695168226665||
G1700970861104||||G1700970861104||Illinois|Lake County|861104|0.0|0.0|0.0|6017.0|0.0||||0.5004154894465681|
G1700970861105||||G1700970861105|G1700970861105|Illinois|Lake County|861105|0.0|0.0|0.0|2103.0|2599.0||||0.4189253447456015|0.5186610234705656
G1700970861106||||G1700970861106|G1700970861106|Illinois|Lake County|861106|0.0|0.0|0.0|4755.0|5114.0||||0.5259726603575184|0.5895580758701603
G1700970861107|||||G1700970861107|Illinois|Lake County|861107|0.0|0.0|0.0|0.0|2459.0|||||0.629117527450183
G1700970861108|||||G1700970861108|Illinois|Lake County|861108|0.0|0.0|0.0|0.0|3991.0|||||0.46604860937108494
G1700970861200|G17009708612|G17009708612|G17009708612|||Illinois|Lake County|861200|1817.0|0.0|4488.0|0.0|0.0|0.023115024766097964||0.09692513368983957||
G1700970861201||||G1700970861201|G1700970861201|Illinois|Lake County|861201|0.0|0.0|0.0|3857.0|3995.0||||0.1319678506611356|0.09787234042553192
G1700970861202||||G1700970861202|G1700970861202|Illinois|Lake County|861202|0.0|0.0|0.0|1915.0|2544.0||||0.12950391644908615|0.23781446540880502
G1700970861300|G17009708613|G17009708613||||Illinois|Lake County|861300|2494.0|0.0|0.0|0.0|0.0|0.028869286287089013||||
G1700970861301|||G1700970861301|G1700970861301|G1700970861301|Illinois|Lake County|861301|0.0|0.0|2139.0|2379.0|3220.0|||0.1463300607760636|0.11307271963009669|0.14720496894409937
G1700970861302|||G1700970861302|||Illinois|Lake County|861302|0.0|0.0|3830.0|0.0|0.0|||0.04699738903394256||
G1700970861303||||G1700970861303|G1700970861303|Illinois|Lake County|861303|0.0|0.0|0.0|2539.0|2875.0||||0.07050019692792438|0.059478260869565217
G1700970861304||||G1700970861304|G1700970861304|Illinois|Lake County|861304|0.0|0.0|0.0|1836.0|1904.0||||0.008714596949891068|0.05514705882352941
G1700970861400|G17009708614|G17009708614||||Illinois|Lake County|861400|2580.0|4024.0|0.0|0.0|0.0|0.03992248062015504|0.06759443339960239|||
G1700970861401|||G1700970861401|||Illinois|Lake County|861401|0.0|0.0|3311.0|0.0|0.0|||0.06704922983992752||
G1700970861402|||G1700970861402|G1700970861402|G1700970861402|Illinois|Lake County|861402|0.0|0.0|1380.0|2502.0|5557.0|||0.07753623188405798|0.2258193445243805|0.3028612560734209
G1700970861403||||G1700970861403|G1700970861403|Illinois|Lake County|861403|0.0|0.0|0.0|1575.0|1393.0||||0.08698412698412698|0.08399138549892318
G1700970861404||||G1700970861404|G1700970861404|Illinois|Lake County|861404|0.0|0.0|0.0|2635.0|3324.0||||0.13244781783681214|0.18110709987966306
G1700970861500|G17009708615|||||Illinois|Lake County|861500|3420.0|0.0|0.0|0.0|0.0|0.08654970760233918||||
G1700970861501||G1700970861501|G1700970861501|||Illinois|Lake County|861501|0.0|2769.0|6547.0|0.0|0.0||0.24340917298663778|0.32717275087826486||
G1700970861502||G1700970861502||||Illinois|Lake County|861502|0.0|3632.0|0.0|0.0|0.0||0.1808920704845815|||
G1700970861503|||G1700970861503|||Illinois|Lake County|861503|0.0|0.0|3511.0|0.0|0.0|||0.3318142979208203||
G1700970861504|||G1700970861504|G1700970861504|G1700970861504|Illinois|Lake County|861504|0.0|0.0|2309.0|4299.0|4642.0|||0.1676050238198354|0.3205396603861363|0.3259370960792762
G1700970861505||||G1700970861505|G1700970861505|Illinois|Lake County|861505|0.0|0.0|0.0|2012.0|2417.0||||0.46520874751491054|0.5010343400910219
G1700970861506||||G1700970861506|G1700970861506|Illinois|Lake County|861506|0.0|0.0|0.0|2839.0|3370.0||||0.40824233885170835|0.4192878338278932
G1700970861507||||G1700970861507|G1700970861507|Illinois|Lake County|861507|0.0|0.0|0.0|1908.0|1942.0||||0.22379454926624737|0.2826982492276004
